"","all_star_status","team_id","team_full_name","link","season","team_code","file_code","team_abbreviation","team_name","location_name","first_year_of_play","short_name","franchise_name","club_name","active","spring_league_id","spring_league_name","spring_league_link","spring_league_abbreviation","venue_id","venue_name","venue_link","spring_venue_id","spring_venue_link","league_id","league_name","league_link","division_id","division_name","division_link","sport_id","sport_link","sport_name","parent_org_name","parent_org_id"
"206","N",611,"DSL Dodgers Bautista","/api/v1/teams/611",2022,"ddo","t611","DSL BAU","DSL Dodgers Bautista","United States","1985","DSL Dodgers Bautista","DSL Dodgers Bautista","DSL Dodgers Bautista",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Los Angeles Dodgers",119
"207","N",612,"DSL Dodgers Mega","/api/v1/teams/612",2022,"ddg","t612","DSL DODM","DSL Dodgers Mega","United States","1990","DSL Dodgers Mega","DSL Dodgers Mega","DSL Dodgers Mega",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Los Angeles Dodgers",119
"208","N",3430,"ACL Reds","/api/v1/teams/3430",2022,"cin","t3430","RED","ACL Reds","Goodyear","2010","ACL Reds","ACL Reds","ACL Reds",TRUE,NA,"","","",3834,"Goodyear Ballpark","/api/v1/venues/3834",NA,"",121,"Arizona Complex League","/api/v1/league/121",570,"Arizona Complex League Central","/api/v1/divisions/570",16,"/api/v1/sports/16","Rookie","Cincinnati Reds",113
"209","N",615,"DSL Giants Orange","/api/v1/teams/615",2022,"dgi","t615","DSL GIO","DSL Giants Orange","United States","1987","DSL Giants Orange","DSL Giants Orange","DSL Giants Orange",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","San Francisco Giants",137
"210","N",616,"DSL Guardians Blue","/api/v1/teams/616",2022,"dgb","t616","DSL GUB","DSL Guardians Blue","United States","1987","DSL Guardians Blue","DSL Guardians Blue","DSL Guardians Blue",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Cleveland Guardians",114
"211","N",618,"DSL Mariners","/api/v1/teams/618",2022,"dmr","t618","DSL SEA","DSL Mariners","United States","1985","DSL Mariners","DSL Mariners","DSL Mariners",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","Seattle Mariners",136
"212","N",619,"DSL Marlins","/api/v1/teams/619",2022,"dml","t619","DSL MRL","DSL Marlins","United States","1992","DSL Marlins","DSL Marlins","DSL Marlins",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Miami Marlins",146
"213","N",620,"DSL Mets1","/api/v1/teams/620",2022,"dme","t620","DSL MET1","DSL Mets1","United States","1987","DSL Mets1","DSL Mets1","DSL Mets1",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","New York Mets",121
"214","N",2413,"DSL Rangers Red","/api/v1/teams/2413",2022,"drn","t2413","DSL RGRR","DSL Rangers Red","United States","2008","DSL Rangers Red","DSL Rangers Red","DSL Rangers Red",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Texas Rangers",140
"215","N",621,"DSL Orioles Black","/api/v1/teams/621",2022,"dor","t621","DSL ORB","DSL Orioles Black","United States","1985","DSL Orioles Black","DSL Orioles Black","DSL Orioles Black",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",250,"Dominican Summer League Baseball City","/api/v1/divisions/250",16,"/api/v1/sports/16","Rookie","Baltimore Orioles",110
"216","N",622,"DSL Padres","/api/v1/teams/622",2022,"dpa","t622","DSL PAD","DSL Padres","United States","1987","DSL Padres","DSL Padres","DSL Padres",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",250,"Dominican Summer League Baseball City","/api/v1/divisions/250",16,"/api/v1/sports/16","Rookie","San Diego Padres",135
"217","N",1390,"FCL Blue Jays","/api/v1/teams/1390",2022,"blj","t1390","BLU","FCL Blue Jays","Dunedin","1981","FCL Blue Jays","FCL Blue Jays","FCL Blue Jays",TRUE,NA,"","","",4569,"Bobby Mattick Complex","/api/v1/venues/4569",NA,"",124,"Florida Complex League","/api/v1/league/124",217,"Florida Complex League North","/api/v1/divisions/217",16,"/api/v1/sports/16","Rookie","Toronto Blue Jays",141
"218","N",623,"DSL Phillies Red","/api/v1/teams/623",2022,"dph","t623","DSL PHR","DSL Phillies Red","United States","1985","DSL Phillies Red","DSL Phillies Red","DSL Phillies Red",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Philadelphia Phillies",143
"219","N",624,"DSL Pirates Black","/api/v1/teams/624",2022,"dpi","t624","DSL PIRB","DSL Pirates Black","United States","1985","DSL Pirates Black","DSL Pirates Black","DSL Pirates Black",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","Pittsburgh Pirates",134
"220","N",625,"DSL Rangers Blue","/api/v1/teams/625",2022,"drg","t625","DSL RGRB","DSL Rangers Blue","United States","1987","DSL Rangers Blue","DSL Rangers Blue","DSL Rangers Blue",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Texas Rangers",140
"221","N",626,"DSL Red Sox Blue","/api/v1/teams/626",2022,"drs","t626","DSL RSB","DSL Red Sox Blue","United States","1996","DSL Red Sox Blue","DSL Red Sox Blue","DSL Red Sox Blue",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Boston Red Sox",111
"222","N",627,"DSL Red Sox Red","/api/v1/teams/627",2022,"drx","t627","DSL RSR","DSL Red Sox Red","United States","2000","DSL Red Sox Red","DSL Red Sox Red","DSL Red Sox Red",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Boston Red Sox",111
"223","N",628,"DSL Reds","/api/v1/teams/628",2022,"drd","t628","DSL REDS","DSL Reds","United States","1987","DSL Reds","DSL Reds","DSL Reds",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",250,"Dominican Summer League Baseball City","/api/v1/divisions/250",16,"/api/v1/sports/16","Rookie","Cincinnati Reds",113
"224","N",629,"DSL Rockies","/api/v1/teams/629",2022,"dro","t629","DSL ROC","DSL Rockies","United States","1991","DSL Rockies","DSL Rockies","DSL Rockies",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","Colorado Rockies",115
"225","N",1270,"DSL Nationals","/api/v1/teams/1270",2022,"dwa","t1270","DSL NAT","DSL Nationals","United States","1987","DSL Nationals","DSL Nationals","DSL Nationals",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","Washington Nationals",120
"226","N",630,"DSL Royals Glass","/api/v1/teams/630",2022,"dry","t630","DSL ROYG","DSL Royals Glass","United States","1985","DSL Royals Glass","DSL Royals Glass","DSL Royals Glass",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Kansas City Royals",118
"227","N",631,"DSL Tigers1","/api/v1/teams/631",2022,"dti","t631","DSL TIG1","DSL Tigers1","United States","1987","DSL Tigers1","DSL Tigers1","DSL Tigers1",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Detroit Tigers",116
"228","N",632,"DSL Twins","/api/v1/teams/632",2022,"dtw","t632","DSL TWI","DSL Twins","United States","1985","DSL Twins","DSL Twins","DSL Twins",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","Minnesota Twins",142
"229","N",633,"DSL White Sox","/api/v1/teams/633",2022,"dws","t633","DSL WSX","DSL White Sox","United States","1987","DSL White Sox","DSL White Sox","DSL White Sox",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Chicago White Sox",145
"230","N",5370,"ACL Giants Orange","/api/v1/teams/5370",2022,"gio","t5370","GNTO","ACL Giants Orange","Phoenix","2018","ACL Giants Orange","ACL Giants Orange","ACL Giants Orange",TRUE,NA,"","","",2824,"Papago Sports Complex","/api/v1/venues/2824",NA,"",121,"Arizona Complex League","/api/v1/league/121",560,"Arizona Complex League East","/api/v1/divisions/560",16,"/api/v1/sports/16","Rookie","San Francisco Giants",137
"231","N",634,"DSL Bombers","/api/v1/teams/634",2022,"dya","t634","DSL BOM","DSL Bombers","United States","1985","DSL Bombers","DSL Bombers","DSL Bombers",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","New York Yankees",147
"232","N",635,"DSL Yankees","/api/v1/teams/635",2022,"dyn","t635","DSL YAN","DSL Yankees","United States","2002","DSL Yankees","DSL Yankees","DSL Yankees",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","New York Yankees",147
"233","N",5374,"ACL Guardians","/api/v1/teams/5374",2022,"gua","t5374","GUA","ACL Guardians","Goodyear","2018","ACL Guardians","ACL Guardians","ACL Guardians",TRUE,NA,"","","",3834,"Goodyear Ballpark","/api/v1/venues/3834",NA,"",121,"Arizona Complex League","/api/v1/league/121",570,"Arizona Complex League Central","/api/v1/divisions/570",16,"/api/v1/sports/16","Rookie","Cleveland Guardians",114
