"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"373","FF",2022-05-26,92.4,-2.11,5.64,"Wright, Kyle",546318,657140,"","ball",NA,NA,NA,NA,11,"Odubel Herrera grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","ATL","PHI","B",NA,"",0,0,2022,-1.21,1.17,-1.19,3.5,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,518595,NA,NA,5.00811517946248,-134.40581126906,-2.14625077618776,-15.7581642792821,30.8606904949111,-17.7755655900567,3.42,1.59,NA,NA,NA,92.5,2424,6.5,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,54,NA,NA,NA,NA,NA,NA,NA,33,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard",239,0,0.023
"374","FF",2022-05-26,94.7,-1.95,5.45,"Wright, Kyle",656941,657140,"field_out","hit_into_play",NA,NA,NA,NA,1,"Kyle Schwarber grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","ATL","PHI","X",3,"ground_ball",1,1,2022,-1.25,1.1,-0.36,2.94,NA,NA,NA,2,2,"Top",162.78,165.61,NA,NA,518595,NA,NA,6.96334399894305,-137.70518577796,-3.33320755390378,-17.4403752627231,31.7140813897132,-17.690833373334,3.35,1.65,9,89,-17,95,2461,6.6,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,53.92,0.149,0.152,0,1,0,0,2,9,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",243,0.01,-0.087
"375","CH",2022-05-26,88.7,-2.02,5.75,"Wright, Kyle",656941,657140,"","ball",NA,NA,NA,NA,1,"Kyle Schwarber grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","ATL","PHI","B",NA,"",0,1,2022,-1.33,0.11,-0.54,3.28,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,518595,NA,NA,6.40756100059861,-129.066518777051,-0.242323981730498,-16.2095410345674,25.8716043752073,-31.1076267367515,3.54,1.66,NA,NA,NA,89.1,1682,6.5,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,54.03,NA,NA,NA,NA,NA,NA,NA,9,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",251,0,0.009
"376","CU",2022-05-26,83.5,-1.99,5.76,"Wright, Kyle",656941,657140,"","called_strike",NA,NA,NA,NA,9,"Kyle Schwarber grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","ATL","PHI","S",NA,"",0,0,2022,0.64,-0.66,0.58,1.81,NA,NA,NA,2,2,"Top",NA,NA,NA,NA,518595,NA,NA,4.68279356274558,-121.532072220509,-1.37040019689418,5.43664448190597,23.0844060765901,-38.7100108789491,3.45,1.66,NA,NA,NA,83.9,2650,6.4,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,54.06,NA,NA,NA,NA,NA,NA,NA,9,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",51,0,-0.018
"377","CU",2022-05-26,84.9,-1.7,5.78,"Wright, Kyle",516416,657140,"field_out","hit_into_play",NA,NA,NA,NA,9,"Jean Segura grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","ATL","PHI","X",1,"ground_ball",1,2,2022,0.56,-0.77,0.63,1.4,NA,NA,NA,1,2,"Top",129.45,188.03,NA,NA,518595,NA,NA,4.33294229957962,-123.63163797641,-2.36245356522101,4.78535708525519,25.9926556193976,-39.7948324919797,3.08,1.47,0,NA,-75,84.9,2754,6.4,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,54.14,NA,NA,0,NA,0,0,NA,8,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",53,0.017,-0.113
"378","FF",2022-05-26,94.6,-1.82,5.49,"Wright, Kyle",516416,657140,"","ball",NA,NA,NA,NA,12,"Jean Segura grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","ATL","PHI","B",NA,"",0,2,2022,-1.12,1.13,0.88,2.43,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,518595,NA,NA,9.58562941873977,-137.357505846795,-4.74512080665979,-16.4240025142644,33.6898563354514,-17.0575629550484,3.05,1.45,NA,NA,NA,94.5,2492,6.6,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,53.9,NA,NA,NA,NA,NA,NA,NA,8,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",235,0,0.011
"379","FF",2022-05-26,95.2,-1.84,5.51,"Wright, Kyle",516416,657140,"","foul",NA,NA,NA,NA,1,"Jean Segura grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","ATL","PHI","S",NA,"",0,1,2022,-0.86,1.17,-0.3,3,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,518595,NA,NA,6.02767257310835,-138.539127970345,-3.59888206887482,-12.4595764767353,31.0425197130264,-16.4932193999059,3.08,1.47,136,78.1,10,95.8,2304,6.6,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,53.85,NA,NA,NA,NA,NA,NA,NA,8,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",234,0,-0.033
"380","SI",2022-05-26,93.3,-1.88,5.56,"Wright, Kyle",516416,657140,"","called_strike",NA,NA,NA,NA,4,"Jean Segura grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","ATL","PHI","S",NA,"",0,0,2022,-1.43,0.52,-0.66,2.18,NA,NA,NA,1,2,"Top",NA,NA,NA,NA,518595,NA,NA,6.318444031509,-135.701675349095,-4.10592592466785,-19.1062873426386,30.056337182507,-25.0144855829732,2.95,1.46,NA,NA,NA,93.7,2158,6.6,661574,657140,518595,621566,645277,663586,621020,606115,628338,594807,53.93,NA,NA,NA,NA,NA,NA,NA,8,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",239,0,-0.024
"381","CU",2022-05-21,86,-1.63,5.62,"Wright, Kyle",665862,657140,"field_out","hit_into_play",NA,NA,NA,NA,9,"Jazz Chisholm Jr.  grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","MIA","ATL","X",1,"ground_ball",1,2,2022,1.2,-0.98,0.36,2.13,NA,NA,NA,2,5,"Bot",127.42,187.06,NA,NA,661388,NA,NA,2.28214004749378,-125.082615029845,0.0748437895081022,11.8989315441599,29.1262542688694,-42.5772392014135,3.5,1.65,1,55.7,-60,85.5,2914,6.3,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.16,0.226,0.206,0,1,0,0,1,37,4,"Curveball",0,1,0,1,1,0,0,1,"Infield shift","Strategic",55,-0.016,-0.069
"382","FF",2022-05-21,95.9,-1.77,5.45,"Wright, Kyle",665862,657140,"","foul",NA,NA,NA,NA,2,"Jazz Chisholm Jr.  grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","MIA","ATL","S",NA,"",1,1,2022,-1.08,1.18,0.02,3.62,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,661388,NA,NA,7.20322159185895,-139.390200741154,-1.85107846295496,-15.7517299486565,35.0919935517714,-16.6699677948352,3.5,1.65,200,79,44,95.8,2522,6.5,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,53.95,NA,NA,NA,NA,NA,NA,NA,37,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",238,0,-0.018
"383","CH",2022-05-21,86.9,-1.78,5.64,"Wright, Kyle",665862,657140,"","called_strike",NA,NA,NA,NA,2,"Jazz Chisholm Jr.  grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","MIA","ATL","S",NA,"",1,0,2022,-1.51,-0.16,0.19,3.13,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,661388,NA,NA,7.8272447582774,-126.27460242345,0.558627081189245,-17.8204649253762,27.614486654001,-34.2928477810305,3.53,1.59,NA,NA,NA,86.7,1816,6.4,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.07,NA,NA,NA,NA,NA,NA,NA,37,2,"Changeup",0,1,0,1,1,0,0,1,"Infield shift","Standard",259,0,-0.024
"384","FF",2022-05-21,95.6,-1.93,5.49,"Wright, Kyle",665862,657140,"","ball",NA,NA,NA,NA,11,"Jazz Chisholm Jr.  grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","MIA","ATL","B",NA,"",0,0,2022,-1,1.44,-0.65,4.95,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,661388,NA,NA,5.63884649482337,-139.058803087074,1.01555335038841,-14.279877465634,35.1982500834976,-14.133336535396,3.67,1.56,NA,NA,NA,95.1,2454,6.3,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.2,NA,NA,NA,NA,NA,NA,NA,37,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard",233,0,0.016
"385","SI",2022-05-21,97,-1.71,5.44,"Wright, Kyle",500743,657140,"field_out","hit_into_play",NA,NA,NA,NA,1,"Miguel Rojas grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","MIA","ATL","X",1,"ground_ball",3,2,2022,-1.43,0.36,-0.4,3.32,NA,NA,NA,1,2,"Bot",130.59,178.4,NA,NA,661388,NA,NA,6.81191730880047,-141.073076987717,-0.870083067297781,-20.6779212576479,36.0839914585157,-27.477891048351,3.22,1.57,2,58.2,-59,97,2281,6.6,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,53.92,0.211,0.192,0,1,0,0,1,14,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",232,-0.016,-0.207
"386","FF",2022-05-21,97.9,-1.58,5.56,"Wright, Kyle",500743,657140,"","ball",NA,NA,NA,NA,12,"Miguel Rojas grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","MIA","ATL","B",NA,"",2,2,2022,-0.91,1.29,1.49,2.6,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,661388,NA,NA,10.4302923588028,-142.047766083714,-5.40033439418577,-14.9041755027165,36.4704165698079,-13.7140324837227,3.06,1.51,NA,NA,NA,97.7,2480,6.6,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,53.89,NA,NA,NA,NA,NA,NA,NA,14,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",228,0,0.072
"387","SI",2022-05-21,96.3,-1.73,5.39,"Wright, Kyle",500743,657140,"","called_strike",NA,NA,NA,NA,2,"Miguel Rojas grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","MIA","ATL","S",NA,"",2,1,2022,-1.45,0.67,-0.05,3.21,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,661388,NA,NA,7.76603960001373,-140.044958635234,-1.68251145166508,-20.8589908873896,34.3123636782496,-23.2768698190181,3.09,1.54,NA,NA,NA,96.2,2308,6.5,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.01,NA,NA,NA,NA,NA,NA,NA,14,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",230,0,-0.048
"388","CU",2022-05-21,85.5,-1.7,5.73,"Wright, Kyle",500743,657140,"","ball",NA,NA,NA,NA,12,"Miguel Rojas grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","MIA","ATL","B",NA,"",1,1,2022,0.96,-1.17,1.53,2.88,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,661388,NA,NA,5.65905088680482,-124.337926774006,2.03829518966344,8.61438587572191,28.2267427381314,-44.9111463088839,3.12,1.52,NA,NA,NA,85.2,2909,6.4,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.05,NA,NA,NA,NA,NA,NA,NA,14,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",50,0,0.035
"389","FF",2022-05-21,96.8,-1.74,5.51,"Wright, Kyle",500743,657140,"","foul",NA,NA,NA,NA,11,"Miguel Rojas grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","MIA","ATL","S",NA,"",1,0,2022,-1.21,1.23,-0.86,3.72,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,661388,NA,NA,5.1454539016711,-140.875140857339,-2.03354504220734,-17.2900523762271,33.7688071186486,-15.5264653588881,3.22,1.57,191,70.2,49,97.4,2440,6.7,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,53.78,NA,NA,NA,NA,NA,NA,NA,14,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",236,0,-0.033
"390","SI",2022-05-21,96.8,-1.92,5.44,"Wright, Kyle",500743,657140,"","ball",NA,NA,NA,NA,11,"Miguel Rojas grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","R","R","MIA","ATL","B",NA,"",0,0,2022,-1.6,0.51,-0.63,3.35,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,661388,NA,NA,7.10938544941261,-140.701197648692,-1.14353207542203,-22.8580941562718,33.6689882843696,-25.4257710052987,3.08,1.55,NA,NA,NA,97,2269,6.6,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,53.9,NA,NA,NA,NA,NA,NA,NA,14,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",233,0,0.023
"391","CH",2022-05-21,90.3,-1.9,5.48,"Wright, Kyle",660821,657140,"field_out","hit_into_play",NA,NA,NA,NA,14,"Jesus Sanchez grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","MIA","ATL","X",3,"ground_ball",2,1,2022,-1.43,0.28,0.03,1.5,624585,541645,605119,2,1,"Bot",160.64,167.8,NA,NA,661388,NA,NA,7.86283742468867,-131.230687923326,-4.50900357513557,-18.1689727256637,30.0477927902012,-28.1690927590794,3.44,1.65,7,99.2,-13,90.5,1740,6.7,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,53.85,0.231,0.211,0,1,0,0,2,9,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",253,-0.071,-0.988
"392","CU",2022-05-21,85.4,-1.52,5.51,"Wright, Kyle",660821,657140,"","ball",NA,NA,NA,NA,14,"Jesus Sanchez grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","MIA","ATL","B",NA,"",1,1,2022,0.91,-1.17,1.85,1.51,624585,541645,605119,2,1,"Bot",NA,NA,NA,NA,661388,NA,NA,6.10968390369307,-124.185552272939,-0.675376866532418,7.92140219985478,28.5719395790626,-44.203256904294,3.35,1.54,NA,NA,NA,85,2844,6.4,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.09,NA,NA,NA,NA,NA,NA,NA,9,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",48,0,0.272
"393","FF",2022-05-21,97.5,-1.91,5.38,"Wright, Kyle",660821,657140,"","ball",NA,NA,NA,NA,11,"Jesus Sanchez grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","MIA","ATL","B",NA,"",0,1,2022,-1.16,1.13,-0.93,3.79,624585,541645,605119,2,1,"Bot",NA,NA,NA,NA,661388,NA,NA,5.30189840623255,-141.88565582002,-1.29066379110215,-16.8694803621976,36.556016538637,-16.9795567242569,3.53,1.72,NA,NA,NA,97.1,2524,6.3,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.16,NA,NA,NA,NA,NA,NA,NA,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",236,0,0.094
"394","CU",2022-05-21,85.9,-1.68,5.54,"Wright, Kyle",660821,657140,"","swinging_strike",NA,NA,NA,NA,14,"Jesus Sanchez grounds out, first baseman Matt Olson to pitcher Kyle Wright.","R","L","R","MIA","ATL","S",NA,"",0,0,2022,1.11,-1,1.24,1.81,624585,541645,605119,2,1,"Bot",NA,NA,NA,NA,661388,NA,NA,4.66457113351266,-125.014594134212,-0.488733924036462,10.537798021541,28.0565930666864,-42.7520236032168,3.44,1.65,NA,NA,NA,0,NA,NA,661399,657140,661388,621566,645277,663586,621020,542303,594807,641513,54.13,NA,NA,NA,NA,NA,NA,NA,9,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA,0,-0.131
"395","CH",2022-05-03,86.9,-2.06,5.56,"Wright, Kyle",608671,657140,"field_out","hit_into_play",NA,NA,NA,NA,8,"Travis Jankowski grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","NYM","ATL","X",1,"ground_ball",0,1,2022,-1.43,0.06,-0.26,2.18,NA,NA,NA,0,7,"Bot",133.43,184.22,NA,NA,661388,NA,NA,7.30343704460076,-126.498535743704,-2.09495569722778,-16.843523406243,23.5916463581092,-31.3255941485949,3.48,1.68,1,42.2,-64,87.9,1715,6.7,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,53.81,0.194,0.175,0,1,0,0,1,53,2,"Changeup",3,0,3,0,0,3,3,0,"Standard","Standard",256,-0.005,-0.188
"396","CU",2022-05-03,81,-1.84,5.68,"Wright, Kyle",608671,657140,"","called_strike",NA,NA,NA,NA,8,"Travis Jankowski grounds out softly, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","NYM","ATL","S",NA,"",0,0,2022,1.34,-0.66,0.25,1.91,NA,NA,NA,0,7,"Bot",NA,NA,NA,NA,661388,NA,NA,2.14150206748366,-117.936600369309,-0.535414772811872,12.0766713416691,22.2040134904472,-38.4249502378031,3.53,1.8,NA,NA,NA,81.5,2588,6.6,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,53.92,NA,NA,NA,NA,NA,NA,NA,53,1,"Curveball",3,0,3,0,0,3,3,0,"Standard","Standard",49,0,-0.034
"397","CU",2022-05-03,84.1,-1.62,5.66,"Wright, Kyle",592192,657140,"field_out","hit_into_play",NA,NA,NA,NA,14,"Mark Canha grounds out, pitcher Kyle Wright to shortstop Dansby Swanson to first baseman Matt Olson.","R","R","R","NYM","ATL","X",1,"ground_ball",1,2,2022,1.05,-1,0.91,1.62,NA,NA,NA,1,6,"Bot",125.66,184.03,NA,NA,661388,NA,NA,3.81818539960231,-122.437780267457,-0.997804253402457,9.82307643369826,23.8206432424107,-42.2406470116815,3.31,1.56,5,89.1,-19,84.7,2712,6.6,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,53.9,0.111,0.1,0,1,0,0,2,47,4,"Curveball",3,0,3,0,0,3,3,0,"Standard","Standard",48,-0.006,-0.113
"398","SI",2022-05-03,92.1,-1.82,5.2,"Wright, Kyle",592192,657140,"","foul",NA,NA,NA,NA,9,"Mark Canha grounds out, pitcher Kyle Wright to shortstop Dansby Swanson to first baseman Matt Olson.","R","R","R","NYM","ATL","S",NA,"",1,1,2022,-1.27,0.03,0.46,2.04,NA,NA,NA,1,6,"Bot",NA,NA,NA,NA,661388,NA,NA,8.58497348646388,-133.832070242956,-2.26062961481541,-17.0894198759519,29.5072062959003,-31.4994586990022,3.31,1.56,NA,NA,NA,92.4,2227,6.6,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,53.9,NA,NA,NA,NA,NA,NA,NA,47,3,"Sinker",3,0,3,0,0,3,3,0,"Infield shift","Standard",229,0,-0.036
"399","CU",2022-05-03,80.8,-1.82,5.7,"Wright, Kyle",592192,657140,"","called_strike",NA,NA,NA,NA,1,"Mark Canha grounds out, pitcher Kyle Wright to shortstop Dansby Swanson to first baseman Matt Olson.","R","R","R","NYM","ATL","S",NA,"",1,0,2022,0.85,-1.11,-0.75,2.82,NA,NA,NA,1,6,"Bot",NA,NA,NA,NA,661388,NA,NA,0.783865817676656,-117.588799992855,2.39218902347395,7.68064062438799,23.6079863489608,-43.1338599065663,3.19,1.51,NA,NA,NA,80.8,2589,6.4,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,54.06,NA,NA,NA,NA,NA,NA,NA,47,2,"Curveball",3,0,3,0,0,3,3,0,"Infield shift","Standard",52,0,-0.033
"400","SL",2022-05-03,88.5,-1.81,5.6,"Wright, Kyle",592192,657140,"","ball",NA,NA,NA,NA,11,"Mark Canha grounds out, pitcher Kyle Wright to shortstop Dansby Swanson to first baseman Matt Olson.","R","R","R","NYM","ATL","B",NA,"",0,0,2022,-0.04,0.7,-1.15,3.66,NA,NA,NA,1,6,"Bot",NA,NA,NA,NA,661388,NA,NA,1.70375727626677,-129.116567448549,-0.250155045641586,-0.732278402538096,21.8768972147519,-24.3203617000394,3.26,1.61,NA,NA,NA,89.6,2439,6.4,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,54.08,NA,NA,NA,NA,NA,NA,NA,47,1,"Slider",3,0,3,0,0,3,3,0,"Infield shift","Standard",205,0,0.023
"401","SI",2022-05-03,95.4,-2.05,5.33,"Wright, Kyle",608671,657140,"field_out","hit_into_play",NA,NA,NA,NA,7,"Travis Jankowski grounds out, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","NYM","ATL","X",1,"ground_ball",0,2,2022,-1.46,0.25,-0.38,1.98,NA,NA,NA,2,4,"Bot",130.22,179.46,NA,NA,661388,NA,NA,7.68323369637759,-138.58035207203,-3.5789903190878,-20.6088057722189,38.1405843500324,-28.3266899952415,3.48,1.68,3,85.7,-27,94.7,2388,6.5,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,54.02,0.063,0.057,0,1,0,0,2,32,3,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",231,-0.007,-0.056
"402","CU",2022-05-03,84.3,-1.8,5.56,"Wright, Kyle",608671,657140,"","called_strike",NA,NA,NA,NA,7,"Travis Jankowski grounds out, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","NYM","ATL","S",NA,"",0,1,2022,1.49,-1.01,-0.46,1.67,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,661388,NA,NA,0.164084665765398,-122.733449768682,-0.615615113019969,14.9053873353194,26.7686460485761,-42.3869740685638,3.48,1.63,NA,NA,NA,84.3,2860,6.5,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,54.04,NA,NA,NA,NA,NA,NA,NA,32,2,"Curveball",2,0,2,0,0,2,2,0,"Standard","Standard",51,0,-0.021
"403","SL",2022-05-03,88.9,-1.82,5.48,"Wright, Kyle",608671,657140,"","foul_bunt",NA,NA,NA,NA,2,"Travis Jankowski grounds out, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","NYM","ATL","S",NA,"",0,0,2022,-0.03,0.62,0.09,2.96,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,661388,NA,NA,4.75771829144909,-129.492604523564,-1.49733478449582,-1.30976044677987,25.3276814335669,-25.0457452942585,3.48,1.68,2,NA,NA,89.5,2394,6.4,662459,657140,661388,621566,645277,663586,621020,641513,594807,660670,54.05,NA,NA,NA,NA,NA,NA,NA,32,1,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",230,0,-0.018
"404","CH",2022-04-28,87.7,-2.07,5.53,"Wright, Kyle",518792,657140,"grounded_into_double_play","hit_into_play",NA,NA,NA,NA,13,"Jason Heyward grounds into a double play, pitcher Kyle Wright to shortstop Dansby Swanson to first baseman Matt Olson.   Alfonso Rivas out at 2nd.    Jason Heyward out at 1st.","R","L","R","ATL","CHC","X",1,"ground_ball",0,1,2022,-1.56,-0.33,-1.16,2.11,NA,NA,663845,0,7,"Top",127.63,180.76,NA,NA,518595,NA,NA,5.43767696488513,-127.700921281863,-1.48123236449395,-18.1984443566018,25.5169822756175,-35.6642439375192,3.35,1.53,9,80.9,-12,88,1837,6.3,661551,657140,518595,621566,645277,663586,621020,641513,594807,660670,54.15,0.074,0.075,0,1,0,0,2,50,2,"Changeup",2,1,1,2,1,2,1,2,"Standard","Standard",258,0.145,-0.432
"405","CU",2022-04-28,85.3,-1.85,5.64,"Wright, Kyle",518792,657140,"","called_strike",NA,NA,NA,NA,6,"Jason Heyward grounds into a double play, pitcher Kyle Wright to shortstop Dansby Swanson to first baseman Matt Olson.   Alfonso Rivas out at 2nd.    Jason Heyward out at 1st.","R","L","R","ATL","CHC","S",NA,"",0,0,2022,1.11,-0.44,0.81,2.73,NA,NA,663845,0,7,"Top",NA,NA,NA,NA,518595,NA,NA,4.03475422412833,-124.203819590971,0.319619608507929,10.7295194711271,24.1876366659822,-37.0439754926539,3.51,1.66,NA,NA,NA,85.6,2621,6.4,661551,657140,518595,621566,645277,663586,621020,641513,594807,660670,54.1,NA,NA,NA,NA,NA,NA,NA,50,1,"Curveball",2,1,1,2,1,2,1,2,"Standard","Standard",53,0,-0.076
"406","CU",2022-04-28,83.1,-1.91,5.75,"Wright, Kyle",542340,657140,"field_out","hit_into_play",NA,NA,NA,NA,13,"Jonathan Villar grounds out, pitcher Kyle Wright to first baseman Matt Olson.","R","L","R","ATL","CHC","X",1,"ground_ball",0,0,2022,0.86,-0.95,-1.11,2.16,NA,NA,NA,1,4,"Top",130.37,169.51,NA,NA,518595,NA,NA,0.142154927719081,-121.102404928627,0.0744781957709055,8.41617999928732,23.7234070950476,-41.7077994905854,3.43,1.64,6,90.5,-20,83.4,2586,6.4,661551,657140,518595,621566,645277,663586,621020,641513,594807,660670,54.08,0.16,0.144,0,1,0,0,2,26,1,"Curveball",2,1,1,2,1,2,1,2,"Standard","Standard",49,0.02,-0.159
"407","CU",2022-04-28,84.4,-1.94,5.59,"Wright, Kyle",542364,657140,"","ball",NA,NA,NA,NA,11,"With Rafael Ortega batting, Nico Hoerner picked off and caught stealing 2nd base, pitcher Kyle Wright.","R","L","R","ATL","CHC","B",NA,"",0,1,2022,1.13,-0.66,-0.84,2.53,663845,NA,663538,2,2,"Top",NA,NA,NA,NA,518595,NA,NA,0.291744898566696,-122.952308210914,0.560482618908916,11.4085870850748,24.6834541225285,-39.2245596405894,3.29,1.54,NA,NA,NA,84.4,2694,6.2,661551,657140,518595,621566,645277,663586,621020,641513,594807,660670,54.25,NA,NA,NA,NA,NA,NA,NA,14,2,"Curveball",1,0,0,1,0,1,0,1,"Infield shift","Standard",52,0,0.067
"408","CU",2022-04-28,84.2,-2.07,5.52,"Wright, Kyle",542364,657140,"","foul",NA,NA,NA,NA,8,"With Rafael Ortega batting, Nico Hoerner picked off and caught stealing 2nd base, pitcher Kyle Wright.","R","L","R","ATL","CHC","S",NA,"",0,0,2022,1,-0.78,0.04,1.94,663845,NA,663538,2,2,"Top",NA,NA,NA,NA,518595,NA,NA,2.92300318055999,-122.602310709587,-0.391495110355677,9.52999216515052,24.4058347296255,-40.1288072450397,3.18,1.52,2,78.7,-45,84.7,2692,6.6,661551,657140,518595,621566,645277,663586,621020,641513,594807,660670,53.91,NA,NA,NA,NA,NA,NA,NA,14,1,"Curveball",1,0,0,1,0,1,0,1,"Infield shift","Standard",47,0,-0.083
